state,bea,industry,census_share,share_ratio_before,factor,share_ratio_after,output_unadjusted,output_adjusted
MN,42,Wholesale trade,0.020507170092115116,1.0477802923765618,0.9543421929455564,0.9999409419517843,60489.39638309174,57727.58319419278
MN,441,Motor vehicle and parts dealers,0.017499165884947702,0.8815956509327636,1.1311952740168587,0.9972568339289586,8399.840856084838,9501.860278896895
MN,445,Food and beverage stores,0.014709862350757791,0.9964498118396156,1.0035628369017702,0.9999999999999998,5189.418494996986,5207.90754670969
MN,452,General merchandise stores,0.019226151481399147,0.902423324259966,1.1081273866896688,0.9999999999999998,5428.833456400818,6015.839030814881
MN,481,Air transportation,0.026356401206201037,0.9082950823671807,1.1106089272616673,1.0087606270648628,8238.653396391746,9149.92201064733
MN,483,Water transportation,0.0030760433159480486,2.238853379980617,0.4790516365030066,1.0725263755700023,365.24887927162865,174.97307334596277
MN,484,Truck transportation,0.021218148399399513,0.9447774938844784,1.058450276888448,0.9999999999999997,10821.499266662771,11454.018895147348
MN,485,Transit and ground passenger transportation,0.024627348117515352,0.714360837617861,1.4058199991202955,1.0042627521115146,2547.8677838607086,3581.843485665691
MN,486,Pipeline transportation,0.01440591578756496,0.33934999664642185,2.2005484867191676,0.7467561215884383,262.55414433836364,577.763125005632
MN,487OS,Other transportation and support activities,0.01664991646587203,0.7242519433284201,1.380734990374114,0.9999999999999991,4021.500557426491,5552.62653344776
MN,493,Warehousing and storage,0.007936362205855453,1.3179002862046898,0.7600061893122042,1.0016123744118894,1719.8028687376366,1307.0608246374882
MN,4A0,Other retail,0.02183740181120555,0.7511836750700853,1.327534733062996,0.9972224195654464,26182.09914047759,34757.645993482816
MN,511,"Publishing industries, except internet (includes software)",0.016874416496090994,0.7863177272714473,1.2712182854872243,0.9995814731102202,7584.189037459125,9641.15978500979
MN,512,Motion picture and sound recording industries,0.004570364061065834,0.6907084401206004,1.46757467960997,1.013666217713892,704.0176803915721,1033.1985217404156
MN,513,Broadcasting and telecommunications,0.010454365084373484,1.2082988544368534,0.8273736910538712,0.9997146830915834,11381.51618152387,9416.767052896766
MN,514,"Data processing, internet publishing, and other information services",0.009322404183917778,0.9553473931447655,1.0646460034421832,1.0171067840104828,6597.410694405685,7023.906928865731
MN,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.01616773828489287,1.0515342830917123,0.9860827964509293,1.0368998664350988,24236.19547924255,23898.895413502865
MN,523,"Securities, commodity contracts, and investments",0.015628052828477696,1.1732687141905325,0.852074677019071,0.9997125607004788,12999.348375715377,11076.415568696066
MN,524,Insurance carriers and related activities,0.04858879076964424,0.5179714119073239,1.9179353941017019,0.9934357040298883,35772.626119948356,68609.58577541598
MN,532RL,Rental and leasing services and lessors of intangible assets,0.02134057115979304,0.807039354270655,1.2261763693224885,0.9895725853199577,11741.064720601935,14396.616111088038
MN,5412OP,"Miscellaneous professional, scientific, and technical services",0.018372492593412743,0.8362048047694146,1.1958792801671985,1.0000000000000007,32038.351601227114,38314.00085061909
MN,5415,Computer systems design and related services,0.013328234865220402,1.1624395190478567,0.8607334873721062,1.000550621089216,10672.34640269019,9186.045937630679
MN,561,Administrative and support services,0.013012556584976505,1.0387573983241472,0.9627161670387221,1.0000285409977376,17526.638592967323,16873.17832729444
MN,562,Waste management and remediation services,0.015792593089616884,1.0786603234854566,0.9268988268201048,0.9998089883760644,2761.161650562331,2559.317494566889
MN,621,Ambulatory health care services,0.01702483832017006,1.2159650322681146,0.8223920700537916,1.0000000000000004,30211.36336942116,24845.585660525558
MN,622,Hospitals,0.0185924235949344,1.1727114563825363,0.8528115498989156,1.0001018747018051,25120.95681266435,21423.44211435201
MN,623,Nursing and residential care facilities,0.028131564141695316,1.1276581967030035,0.8867935363071495,0.9999999999999999,9883.287406555493,8764.435389599263
MN,624,Social assistance,0.022334308697882506,1.0960138728830748,0.9123972102373948,1.0000000000000004,8162.198413235494,7447.167061640155
MN,711AS,"Performing arts, spectator sports, museums, and related activities",0.013871096833322554,1.1279535714172468,0.886582929469951,1.000024381653196,4247.039281376282,3765.3525276565397
MN,713,"Amusements, gambling, and recreation industries",0.015170778579537778,1.0526883862701786,0.9552827755255113,1.0056150833996478,3774.2334993773347,3605.4602527665434
MN,721,Accommodation,0.014092902702464659,0.8409997849356015,1.1893389749533834,1.0002338221513238,4148.392945133796,4933.845413069276
MN,722,Food services and drinking places,0.014134346472754689,1.0225197885826123,0.977976183117367,1.0000000000000007,19158.830453865878,18736.87988026452
MN,81,"Other services, except government",0.01778210493318792,0.9984810936919412,1.0032796090874265,1.0017557213604367,18028.88352703643,18088.01121728785
MN,ORE,Other real estate,0.01390565393909277,1.177813000876591,0.8488904234627316,0.9998341770740403,31354.82592221164,26616.811454706472
MO,211,Oil and gas extraction,6.9814857725223725e-6,2.395268084298477,0.5172142205530575,1.238866715236052,15.459947242691403,8.466000000000001
MO,212,"Mining, except oil and gas",0.012976080320212083,1.1251061287787423,0.8884541310252609,0.9996051879553131,1792.4280374168882,1592.4900944085352
MO,213,Support activities for mining,3.456668743843345e-4,1.0176484161609354,0.9824840491239792,0.99982333649440025,32.35048914106829,31.78383956245809
MO,22,Utilities,0.02019665071000171,0.7719279670676981,1.2993711196585433,1.0030209068644984,9736.728452571582,12651.623751229134
MO,23,Construction,0.019485009310468933,0.8361817109779286,1.195912308139918,1.0000000000000004,38815.2142315942,46419.59244265121
MO,311FT,Food and beverage and tobacco products,0.03180011712246476,0.9055743346156618,1.1042715785716404,1,31789.281434721255,35103.99999157778
MO,313TT,Textile mills and textile product mills,0.009710177260992749,0.9207463940018674,1.086075391133133,1,377.74216626463493,410.2564709733403
MO,315AL,Apparel and leather and allied products,0.0637373017238975,0.4121278545693419,2.0078475096808064,0.8274898864671467,524.2801448692153,1052.6745832507463
MO,321,Wood products,0.011501423586143191,0.8792516460133355,1.1373308250648795,1.0000000000000002,1784.3958646011142,2029.4484209291443
MO,322,Paper products,0.024855899865452225,0.7903821285558752,1.2658565102775017,1.0005103630394434,4043.202034043464,5118.113617161156
MO,323,Printing and related support activities,0.03231507990211308,0.9090444635551813,1.1000562019695943,1,2342.56048530098,2576.9481903442456
MO,324,Petroleum and coal products,0.0017521101638889268,2.306452524633363,0.5021897272745024,1.1582767643172165,2878.4360578830347,1445.521018885375
MO,325,Chemical products,0.018154147029613897,0.875017620009562,1.1447492092343607,1.0016757285720785,16089.9084871265,18418.91001729129
MO,326,Plastics and rubber products,0.01618175585096834,1.2238505752091422,0.8173794408127091,1.0003502988027608,6295.504125632154,5145.815641843313
MO,327,Nonmetallic mineral products,0.02435130591832604,0.8661503222062495,1.1545340045049106,1.0000000000000004,3379.443321864248,3901.6822313893076
MO,331,Primary metals,0.016110971120789144,0.6829895552963435,1.4668898583826289,1.001870452045468,3864.260772198014,5668.444936883093
MO,332,Fabricated metal products,0.019948302010990668,1.0160788647290693,0.9845919617333037,1.0004230826993425,8731.402667797689,8596.868881370328
MO,333,Machinery,0.023080455395514655,0.7819798445239146,1.279333132724299,1.0004127242220398,7613.237745829445,9739.867295546865
MO,334,Computer and electronic products,0.006544799216539162,1.0887885177374113,0.9509294417216425,1.035361057324971,3051.8940158068126,2902.135872644794
MO,335,"Electrical equipment, appliances, and components",0.03257094602574865,0.8612949115486208,1.1648511447742464,1.0032803637056444,4867.2436940783855,5669.614388942439
MO,337,Furniture and related products,0.015250852779371403,1.2035361602527288,0.8308848815892762,1.0000000000000007,1592.8516439628484,1323.4763495833552
MO,339,Miscellaneous manufacturing,0.01362976468816339,0.7024306554923448,1.4262843868729687,1.0018658767896762,1754.4053382609588,2502.280942208195
MO,42,Wholesale trade,0.016878705301828285,1.0802814526689009,0.9256300193633512,0.9999409419517841,50907.44349436847,47121.457907430995
MO,441,Motor vehicle and parts dealers,0.018655767751678952,0.9259134345301446,1.077051910835506,0.9972568339289587,9650.06159610462,10393.617281764815
MO,445,Food and beverage stores,0.01379340851221726,0.8125937005890004,1.2306273101491678,0.9999999999999998,4071.5709731444117,5010.586434762137
MO,452,General merchandise stores,0.017554179389868543,1.0619718091093027,0.9416445817320895,1,5984.9382002952625,5635.684628309437
MO,481,Air transportation,0.00636335058303104,1.1564657239187361,0.87227888055915,1.0087606270648626,2089.2779579637254,1822.4330383495053
MO,483,Water transportation,0.0031576197991513167,2.290915051407562,0.4790516365030066,1.0974666044661623,454.81070509941617,217.87781257696165
MO,484,Truck transportation,0.030923316973710244,0.8414864198126277,1.1883733075842966,1,13561.090590137745,16115.638079052273
MO,485,Transit and ground passenger transportation,0.00923609014728645,1.1514029679030173,0.8722078890768536,1.0042627521115148,1548.2187952891973,1350.3686472683
MO,486,Pipeline transportation,0.006862524976464738,0.3601027312407053,2.2005484867191676,0.7924235202951734,133.90846114361975,294.6720615284849
MO,487OS,Other transportation and support activities,0.014759852557286826,1.001680169660415,0.9983226485745595,0.9999999999999996,5119.986236335342,5111.3982201235895
MO,493,Warehousing and storage,0.018988895866620108,0.6958530260093512,1.439402196978345,1.0016123744118892,2475.8425989285747,3563.733276270366
MO,4A0,Other retail,0.020525521803270826,0.8262201071963335,1.2069694393536197,0.9972224195654465,27772.157897582925,33520.145847285865
MO,511,"Publishing industries, except internet (includes software)",0.009568779957536567,0.6028674068677561,1.658045304362401,0.9995814731102203,3862.62009259559,6404.39910706398
MO,512,Motion picture and sound recording industries,0.0036652538500302496,0.7436221395011813,1.363146904681799,1.0136662177138918,679.0261162084876,925.6123485077034
MO,513,Broadcasting and telecommunications,0.018714467777567325,0.6207338870164625,1.6105366631370488,0.9997146830915832,11082.487854728975,17848.753008812073
MO,514,"Data processing, internet publishing, and other information services",0.005641468723492482,2.367876169972254,0.5085533920052414,1.2041914580877695,9866.802405506334,6008.208
MO,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.017463615230416434,0.7345890340053782,1.411537360939569,1.0368998664350988,16787.949738075455,23696.818268869156
MO,523,"Securities, commodity contracts, and investments",0.00846760864820018,2.0679110139764365,0.4998562803502394,1.0336583075415535,14242.3367364123,7119.121464558621
MO,524,Insurance carriers and related activities,0.026165597293099432,0.6049352508028156,1.6422182418886806,0.9934357040298881,22884.527099942174,37581.3878605209
MO,532RL,Rental and leasing services and lessors of intangible assets,0.013713613757819787,1.4717859351318747,0.6723617624673726,0.9895725853199576,11387.169376997492,7656.297271832526
MO,5411,Legal services,0.015651744575086963,1.3137786960201792,0.761163202774785,1.0000000000000004,8626.280712346137,7128.678
MO,5412OP,"Miscellaneous professional, scientific, and technical services",0.013045815243938738,0.9758411924408107,1.0247569048594505,1.0000000000000009,26603.3286315831,27261.944707459897
MO,5415,Computer systems design and related services,0.016457022088832766,0.8811163600430924,1.1355487952127934,1.000550621089216,9111.264920224456,10346.28590302547
MO,561,Administrative and support services,0.012075973272048679,1.2361571050635978,0.8089817523204614,1.0000285409977376,20022.061669794788,16197.482534698931
MO,562,Waste management and remediation services,0.013248464411644303,1.00103383392717,0.9987764194280023,0.9998089883760644,2324.8570410264533,2322.0123911183814
MO,621,Ambulatory health care services,0.0161904332308777,0.944113918958682,1.0591942136632815,1.0000000000000004,22965.269981769517,24324.681079905327
MO,622,Hospitals,0.01896384930417919,1.2298715173524837,0.8131758973121858,1.0001018747018051,27843.05643010579,22641.3023964651
MO,623,Nursing and residential care facilities,0.019310081390484693,1.043970698768482,0.9578812903270634,0.9999999999999998,6461.590868518679,6189.436998702242
MO,624,Social assistance,0.020621935517592574,0.8955499272550255,1.1166323278760433,1.0000000000000007,6516.026538661603,7276.005882367783
MO,711AS,"Performing arts, spectator sports, museums, and related activities",0.015752965734043195,1.1197986482257947,0.8930394613689091,1.000024381653196,4728.4458503655605,4222.688735322514
MO,713,"Amusements, gambling, and recreation industries",0.0133594562124349,1.2247582217785618,0.8210723271890512,1.0056150833996478,4015.3420423412203,3296.8862351651437
MO,721,Accommodation,0.014400287569359772,0.8789024896757522,1.1380486844682096,1.0002338221513238,4628.203393861403,5267.120783835273
MO,722,Food services and drinking places,0.01583937482368562,0.9842827916119186,1.015968183658217,1.0000000000000007,20491.20747626796,20818.414840627636
MO,81,"Other services, except government",0.014353524643652,1.2009452987854972,0.8341393420445555,1.0017557213604367,17479.55897538133,14580.387822953588
MO,ORE,Other real estate,0.013288974242860517,1.0147222546845458,0.9853279283648568,0.9998341770740404,27168.966120746776,26770.3411035704
MS,211,Oil and gas extraction,0.0016828100505591882,0.7290339235853741,1.4189030271990868,1.034428441106115,589.8994327422129,837.01009086095
MS,212,"Mining, except oil and gas",0.0023898464304782656,1.862354238398723,0.5367427782239681,0.999605187955313,641.3168917050415,397.39200000000005
MS,213,Support activities for mining,0.005988685972847852,0.7722644100731191,1.29466452610413,0.9998233364944005,453.77726472314623,587.4893273896205
MS,22,Utilities,0.01099207076423471,0.8842520769862852,1.1343155791988657,1.0030209068644984,6335.4265926116705,7186.3730848702035
MS,23,Construction,0.0049655740756829195,0.842266966545639,1.1872720167351052,1.0000000000000004,10215.789130616451,12128.92056364756
MS,311FT,Food and beverage and tobacco products,0.008798888048732453,0.7938782103545083,1.259639056667706,0.9999999999999998,7275.584452015358,9164.610335842854
MS,321,Wood products,0.02129190849528426,1.330435777272348,0.7516334249896636,1.0000000000000002,4709.848768076266,3540.0797607325117
MS,322,Paper products,0.014819544989609601,0.8963238607974443,1.116237564120302,1.0005103630394434,2758.7819505406273,3079.456044410525
MS,325,Chemical products,0.006610564489927158,0.49086713904747714,2.003351457144157,0.9833793982749469,3378.32334152519,6767.968988948607
MS,326,Plastics and rubber products,0.013778507075806452,0.6456130023660381,1.5494581043700852,1.0003502988027608,2775.414293319138,4300.388169767911
MS,327,Nonmetallic mineral products,0.008065754908982542,0.7380481267507103,1.3549251922127954,1.0000000000000004,1078.8328328641435,1461.7377834339243
MS,331,Primary metals,0.01794971745766265,0.6886916442800541,1.4547446021256805,1.001870452045468,4401.817826273305,6403.520722311688
MS,332,Fabricated metal products,0.00805271423080814,0.722709016708664,1.3842681626630784,1.0004230826993425,2201.7862114303894,3047.862553473645
MS,333,Machinery,0.012010681749807541,0.8223648298286474,1.2165071850537328,1.0004127242220395,4066.663401915236,4947.125247624941
MS,334,Computer and electronic products,0.0019479922791873524,0.17595265344442274,2.070722114649943,0.3643490506187035,59.119193755172915,122.41942190911135
MS,335,"Electrical equipment, appliances, and components",0.015818998221936005,0.6010181318859935,1.6693013246661177,1.0032803637056444,1628.6724599597956,2718.7450948581113
MS,337,Furniture and related products,0.04397456480684187,0.7627316368855847,1.3110771228570504,1.0000000000000009,2582.339003095975,3385.6455904206146
MS,339,Miscellaneous manufacturing,0.0036880413144043775,0.599645720532094,1.6707629896877672,1.0018658767896764,364.8937840057489,609.6510294839273
MS,42,Wholesale trade,0.004646537991728479,1.0128101979001918,0.987293516618327,0.9999409419517843,13444.016577476053,13273.190404251418
MS,441,Motor vehicle and parts dealers,0.00708885122439563,1.1159630059859276,0.8936289362458794,0.9972568339289587,4192.364592652109,3746.418311286594
MS,445,Food and beverage stores,0.005649782137598857,0.8329353187244619,1.2005734149097882,1,1621.611254299791,1946.863361230845
MS,452,General merchandise stores,0.00785085923284183,1.2569678034181528,0.7955653257630273,0.9999999999999998,3005.3447987098916,2390.9481138158544
MS,484,Truck transportation,0.011154457707915786,0.9092419064088378,1.0998173235873197,0.9999999999999997,5314.447971632864,5844.921944505317
MS,485,Transit and ground passenger transportation,0.002056998124285938,0.6612357845607011,1.5187664908043468,1.0042627521115148,173.41065594005488,263.3702933901571
MS,486,Pipeline transportation,0.011346951825805245,0.46021933079624566,2.2005484867191676,1.0127349519425863,283.16669130479414,623.1220340400384
MS,487OS,Other transportation and support activities,0.004460544161830443,1.2811020544224019,0.7805779379932849,0.9999999999999992,1997.6290102668613,1559.305133709673
MS,493,Warehousing and storage,0.008055217543452925,1.3739912205505456,0.7289801851940165,1.0016123744118894,2117.492931308209,1543.610389212079
MS,4A0,Other retail,0.007483699801711755,1.0300137768585644,0.9681641566065956,0.9972224195654467,11974.733642509209,11593.507897588555
MS,511,"Publishing industries, except internet (includes software)",3.6576415068301254e-4,2.082017075159,0.49979073655510997,1.0405728475140326,474.8869362514974,328.644
MS,512,Motion picture and sound recording industries,7.490173841265093e-4,1.2215621039631561,0.8298114475107078,1.0136662177138918,143.74580533674845,119.28191480007965
MS,524,Insurance carriers and related activities,0.0028383705320759386,1.3585266919241428,0.7312596137679416,0.9934357040298882,5849.661101303931,4277.620917612864
MS,532RL,Rental and leasing services and lessors of intangible assets,0.0043658519413301,1.301031188319776,0.7606063514879656,0.9895725853199576,3704.9181489072016,2817.984275801854
MS,5411,Legal services,0.003801976734951801,1.031731665531385,0.9692442651597382,1.0000000000000004,1621.6010530813655,1571.7275210761056
MS,5415,Computer systems design and related services,0.001630434410692336,1.0386140192622053,0.9633517385024046,1.000550621089216,1236.1328587344256,1190.8307384817563
MS,561,Administrative and support services,0.002839241808269594,1.6395206840929712,0.6099517686481533,1.0000285409977374,6188.945912271761,3829.998
MS,562,Waste management and remediation services,0.00631278652222678,1.0083866820304588,0.9914936464282506,0.9998089883760645,1012.893552985902,1004.2775222936584
MS,621,Ambulatory health care services,0.0059626625427700135,1.0622124345196127,0.9414312688330106,1.0000000000000004,9284.738813939124,8740.943442389813
MS,622,Hospitals,0.007821188252277173,0.5522025838988962,1.811114079982132,1.0001018747018053,4796.71564700236,8687.399245956576
MS,623,Nursing and residential care facilities,0.006411204393985858,0.9291211110766707,1.0762859524752313,1,1869.6366765560513,2012.2636912097555
MS,624,Social assistance,0.005105094526594174,1.1271259883435587,0.8872122640607508,1.0000000000000004,1864.5001969567654,1654.2074410837276
MS,711AS,"Performing arts, spectator sports, museums, and related activities",6.297552894118721e-4,1.570094374271042,0.6369199189809747,1.000024381653196,231.2719803321576,147.3017309757274
MS,713,"Amusements, gambling, and recreation industries",0.0033431945042148043,1.8721132441161796,0.5371550500805289,1.0056150833996478,1348.7700373599005,746.3340000000001
MS,721,Accommodation,0.013960334883355505,0.6758786277338548,1.4799015401700093,1.0002338221513238,3232.543693827603,4783.84639116232
MS,722,Food services and drinking places,0.006787002801517807,0.9772550140286774,1.0232743609854278,1.0000000000000007,8336.161715011378,8530.180551999456
MS,81,"Other services, except government",0.004272876299516419,1.4212844017630968,0.7048242562275104,1.0017557213604367,5984.791818659971,4218.2264422635035
MS,ORE,Other real estate,0.0023338998828184806,2.0351151204593196,0.49991708853702005,1.0173888258576902,9675.02477726515,4836.710218173925
MT,211,Oil and gas extraction,0.003739831010457982,0.4834062064719333,2.06885688221223,1.0000982571635655,941.939195256511,1948.7373867318825
MT,212,"Mining, except oil and gas",0.022460058722328473,1.125718516167513,0.88797081472769,0.9996051879553131,2817.11942624232,2501.5198321055955
MT,213,Support activities for mining,0.0034410683425721835,0.9600783388464088,1.041397661044772,0.99982333649440025,369.05670123263553,384.33478545656584
MT,22,Utilities,0.003837535555754194,0.7957620292855384,1.2604533390026704,1.003020906864498,2034.3283932230722,2564.176015865959
MT,23,Construction,0.0042237076936442715,0.9112871188464113,1.0973489905858536,1.0000000000000004,8926.471570238726,9795.454567094785
MT,311FT,Food and beverage and tobacco products,0.001238185503223759,0.8930209830524345,1.1197945165654455,1,1175.933803598438,1316.8042251134784
MT,321,Wood products,0.006304035588316703,0.8220244027965489,1.2165088975436418,1.0000000000000002,881.3307224065186,1072.1466654860953
MT,323,Printing and related support activities,0.001990877712931814,1.1854859433643041,0.8435359403436608,1.0000000000000002,198.4534297713486,167.40260049659918
MT,324,Petroleum and coal products,0.009543298527426016,1.1547855132411575,0.8697541171347004,1.004379454549005,7682.820224926423,6682.1645218355015
MT,325,Chemical products,5.446627589372804e-4,0.7565209762909092,1.3240554590873612,1.0016757285720785,430.66170705245486,570.2199842426847
MT,327,Nonmetallic mineral products,0.003043448021870255,0.875673163411924,1.1419785849136401,1.0000000000000002,455.39943697216137,520.0564046039373
MT,331,Primary metals,0.007685262303680129,0.08398767758386226,2.003740904090936,0.16828954501438623,208.41724766054716,417.6141642554893
MT,332,Fabricated metal products,0.0014954881389931413,0.94856330526886945,1.0546719203055965,1.0004230826993425,606.3950800551373,639.5478635456176
MT,333,Machinery,5.260590081492463e-4,2.1668941486826485,0.50020636211102,1.083894239192203,481.74771374249593,240.97327134643493
MT,339,Miscellaneous manufacturing,0.0031752409440318563,0.7008726764419089,1.4294548931138353,1.0018658767896762,398.5176778564829,569.6630446043126
MT,42,Wholesale trade,0.0026542264316900535,0.90796598225455,1.1012978035463985,0.9999409419517844,7021.1059949885475,7732.328610747339
MT,441,Motor vehicle and parts dealers,0.00352685424141861,0.9348644088118898,1.0667395448248613,0.9972568339289586,1831.8176142698187,1954.0722880483497
MT,445,Food and beverage stores,0.003435507506455695,0.7862825224405722,1.271807488351721,0.9999999999999998,975.8565995264663,1241.1017308352064
MT,452,General merchandise stores,0.0028043283888674253,0.8539150626787718,1.1710766605556209,1,764.5558446357084,895.3535053442674
MT,481,Air transportation,0.0017646443752559805,0.9940180655885068,1.014831281227899,1.0087606270648626,620.8791499117742,630.0875831926546
MT,484,Truck transportation,0.002789449589404619,1.1005171309055826,0.9086637290026828,0.9999999999999999,1567.4566286749664,1424.2909852617684
MT,485,Transit and ground passenger transportation,0.0015082207489655096,0.929687154447106,1.0802157987315204,1.0042627521115148,197.94191946328215,213.8199886354796
MT,486,Pipeline transportation,0.0026395396071137796,1.625921395412059,0.6767081400517152,1.1002742433595842,237.84832563391848,165.95399999999998
MT,487OS,Other transportation and support activities,0.0027806955551567935,0.9388115722041789,1.0651764737541103,0.9999999999999993,926.8998607638237,987.3119252115855
MT,493,Warehousing and storage,2.524866565417437e-4,0.8388192347482564,1.1940741615355184,1.0016123744118892,38.11579121634815,45.513081437923795
MT,4A0,Other retail,0.0037318558297462345,0.8663135940227931,1.151110205872181,0.9972224195654467,5265.252050934087,6060.885372319659
MT,511,"Publishing industries, except internet (includes software)",0.001107447080638736,0.8590578857772323,1.1635787176388572,0.99958147311022,634.8038592288017,738.6442604736467
MT,512,Motion picture and sound recording industries,0.0011807070280096103,1.0543174655089267,0.9614430670790303,1.0136662177138918,243.00308152488552,233.63362801094158
MT,524,Insurance carriers and related activities,0.00101677347638056,1.4747877043145572,0.6736126841331452,0.9934357040298882,2241.2838806479303,1509.7572507476043
MT,532RL,Rental and leasing services and lessors of intangible assets,0.001926900748637435,1.395616433309364,0.7090577050410815,0.9895725853199575,1739.8133417413114,1233.628055294949
MT,5412OP,"Miscellaneous professional, scientific, and technical services",0.0016206420979725665,1.2484180923489752,0.8010137037652499,1.0000000000000009,4460.27703364055,3572.743026535499
MT,5415,Computer systems design and related services,7.942878158066932e-4,2.333978454071487,0.5002753105446077,1.1676317959150373,1498.2859909850058,1058.6580000000001
MT,561,Administrative and support services,0.0013298539978550774,1.519786799706353,0.6580058079139518,1.0000285409977376,2758.3160627944267,1814.9879893810773
MT,562,Waste management and remediation services,0.002087552621725151,1.1835795302286578,0.8447332543702489,0.9998089883760645,396.04910502138443,334.55584937513856
MT,621,Ambulatory health care services,0.0028993935445737248,0.965084944235927,1.036178220344859,1.0000000000000004,4356.440247990549,4514.048503201564
MT,622,Hospitals,0.003913412272582943,1.2569320003888633,0.7956690373006646,1.0001018747018051,5469.983181712986,4352.296252244399
MT,623,Nursing and residential care facilities,0.003188344766519558,0.9743708453039209,1.0263032856736232,0.9999999999999999,1009.0486913952175,1035.5899873835815
MT,624,Social assistance,0.0028496210790498926,0.8223437753728932,1.2160364435744024,1.0000000000000007,771.1674284011656,937.7676970333711
MT,711AS,"Performing arts, spectator sports, museums, and related activities",0.0010150937187860848,1.546709624807481,0.6465495304444552,1.0000243816531962,429.0833337226414,277.42362793991526
MT,713,"Amusements, gambling, and recreation industries",0.006633692503538217,0.798013614709114,1.2601477780127939,1.005615083399648,1220.4737484433374,1537.9772822238172
MT,721,Accommodation,0.0046874087011009825,1.2088836567176995,0.8274028824801132,1.0002338221513238,2436.113254140519,2015.647128523874
MT,722,Food services and drinking places,0.003259179171360633,0.9008173885847987,1.1101029050638325,1.0000000000000007,3726.452457864747,4136.745699057914
MT,81,"Other services, except government",0.0030048945171917,0.9349095292201518,1.0715001719963688,1.0017557213604367,2865.628705101885,3070.521650394401
MT,ORE,Other real estate,0.0023560713255013585,1.17507946212146,0.8508651621473869,0.9998341770740404,5635.481743168556,4795.035087179752
NC,212,"Mining, except oil and gas",0.015477660237136927,0.9031894819369664,1.1067502533483615,0.9996051879553132,2257.11940940953,2498.067478201501
NC,22,Utilities,0.030131080601195792,1.0328948270269271,0.9710774810941614,1.0030209068644984,20835.12479983875,20232.520508909907
NC,23,Construction,0.0331451417155657,0.9158725217539135,1.0918550084732108,1.0000000000000004,72933.04097328617,79632.30606986441
NC,311FT,Food and beverage and tobacco products,0.05787367266853128,1.4887764468417655,0.6716925177862414,1,88969.72257958657,59760.29696622591
NC,313TT,Textile mills and textile product mills,0.1921701922594456,0.784728362060312,1.2743263125783932,0.9999999999999999,6405.461446137553,8162.64806501953
NC,315AL,Apparel and leather and allied products,0.06189068172897238,0.5083531677873873,1.974854920664687,1.003923754840403,549.4194929577465,1085.0237891767028
NC,321,Wood products,0.05334018435008181,0.8533777193701709,1.1718140482247916,1.0000000000000002,7440.235253953428,8718.572192679976
NC,322,Paper products,0.04457001790607838,0.762752821556117,1.3117098157674068,1.0005103630394434,6805.5215822717055,8926.86946088273
NC,323,Printing and related support activities,0.030919937515651336,1.0763918145133147,0.9290297329621976,1,2824.923821745217,2624.4382237545096
NC,324,Petroleum and coal products,0.0011612413681654627,0.9280353954459204,1.0822641673773672,1.004379454549005,735.4255574724839,795.9247286259939
NC,325,Chemical products,0.047164676886278165,0.9639228725055046,1.0391658473342829,1.0016757285720785,45994.47675737878,47795.8894122785
NC,326,Plastics and rubber products,0.04490435491465606,1.0467524856074224,0.9556703352103963,1.000350298802761,14437.412297045517,13797.406649488188
NC,327,Nonmetallic mineral products,0.037940999025804736,0.9558508004290809,1.046188379557877,1.0000000000000004,5535.211489938484,5790.873939168885
NC,331,Primary metals,0.019721878351393225,1.0619707489990908,0.9434068245191617,1.001870452045468,7212.983070219301,6804.777453586064
NC,332,Fabricated metal products,0.028117212866119366,0.954546409332995,1.0480612287865652,1.0004230826993423,11602.282922277596,12159.902896251637
NC,333,Machinery,0.043425774618407444,0.9219620423594482,1.0850910105385942,1.0004127242220398,17965.175158313912,19493.850067037692
NC,334,Computer and electronic products,0.013994092408504818,1.315641134136296,0.7869631242600776,1.035361057324971,6952.148462000357,5471.084473975694
NC,335,"Electrical equipment, appliances, and components",0.04385850984230311,1.1135634680306856,0.9009637910265907,1.0032803637056444,7365.910840745753,6636.418955442156
NC,337,Furniture and related products,0.08273764500499296,0.9091904665413616,1.0998795486759625,1.0000000000000004,5905.352767801857,6495.176737022252
NC,339,Miscellaneous manufacturing,0.018377656516593593,0.8928986899839134,1.1220375704747938,1.0018658767896762,2869.459788522739,3219.6416896891697
NC,42,Wholesale trade,0.024695836241393054,1.1376005153702176,0.8789912877512771,0.9999409419517843,82067.22085039812,72136.37213745991
NC,441,Motor vehicle and parts dealers,0.033074153809202,0.9319707513958074,1.0700516431823341,0.9972568339289587,16951.853035934273,18139.35819608691
NC,445,Food and beverage stores,0.030109924154902094,0.9010021720972106,1.1098752377836758,1,9701.347021728425,10767.284832562791
NC,452,General merchandise stores,0.02810185078928809,1.0006130109980365,0.9993873645542292,0.9999999999999999,8886.828513080785,8881.384126933184
NC,481,Air transportation,0.024044412148625998,1.148165605549906,0.87858460677519,1.0087606270648626,8929.785498565581,7845.572080844036
NC,483,Water transportation,0.001050092441175964,5.301555331936768,0.4790516365030066,2.5397187577755496,374.58431388559995,179.44522857525254
NC,484,Truck transportation,0.02503506985234739,1.1293612839289877,0.8854562434804332,1,14760.474629727045,13069.754417626347
