state,bea,industry,output_type1,output_type2,direct_jobs,jobs_type1,jobs_type2,labor_type2,va_type2,jobs_multiplier,direct_jobs_se,jobs_type2_se,labor_type2_se,output_type2_se
NV,111CA,Farms,1.4417690309764672,1.6623570595381465,4.456042547542956,5.682243617751076,6.4737197821834664,0.3182738789608318,0.7692087472079012,1.4527957740782906,8.863582616242818,12.441899305811583,0.42183859596712786,1.734135292887226
NV,113FF,"Forestry, fishing, and related activities",1.1300597954809637,1.5908740771528922,3.5837516077816636,3.9722133483263775,5.625628189337953,0.6648826315035667,1.1451267361251296,1.5697595160118276,16.82300948254936,20.748506698077502,0.9188688001277692,1.7669058281771162
NV,211,Oil and gas extraction,1.477229547816897,1.7648529335734113,0.7175119396497869,1.9938297920917039,3.0258307381265928,0.41499537060768615,0.9847443226689195,4.2171155222914924,1.228131976809854,4.671400954651436,0.5088582253291595,1.8299070377486681
NV,212,"Mining, except oil and gas",1.0984531874064332,1.3333285109004949,1.765367193423238,1.9793192846292238,2.822058672487334,0.3388882015405129,0.8134279164057364,1.5985675291807462,1.7945298403907168,3.2780290749415855,0.3515375055236151,1.3420954415622888
NV,213,Support activities for mining,1.2225571246721438,1.7163794664024832,4.103450635842483,4.718734320097416,6.490583025996085,0.7125080778175095,1.1220219010940815,1.5817378109298244,4.680648521590211,8.213308031954552,0.7453952166385954,1.7391727573293507
NV,22,Utilities,1.1670092924785416,1.325744991209334,0.8554898767186271,1.3585965921737628,1.9281448256347433,0.22903068173747806,0.8954910766205448,2.253848792495899,0.8851440100557333,2.633015096223239,0.2648378515033011,1.3505620858851708
NV,23,Construction,1.15309247450215,1.4170561869013871,2.819356602321288,3.291535355767111,4.238644716149591,0.3808581780162893,0.7716662507326928,1.5034085126584367,3.5586399113409337,5.811181414927563,0.45547230107270537,1.4687694546116123
NV,321,Wood products,1.44058806021512,1.7965199979184765,3.5822047984852956,4.989250719985932,6.266344706859618,0.5135538823096946,0.8356820431177393,1.7492982839812197,4.006892279665131,8.502372807643301,0.6077287990241859,1.8617903848124224
NV,327,Nonmetallic mineral products,1.35790919053991,1.6648017884367206,2.862112136073691,3.9196143165138495,5.020753747605614,0.4427978172427123,0.8669875287273098,1.7542128012123226,2.959167361732797,6.070278948074245,0.4797266113490689,1.6903962541706927
NV,331,Primary metals,1.4767402722581666,1.7514029849937522,1.7722332231823006,3.0683510639189784,4.053848743942773,0.39629515508279844,0.6953653758379508,2.2874239636832345,1.8666826771686034,5.299789503239893,0.4440659637203235,1.7845117922089566
NV,332,Fabricated metal products,1.2872013330245073,1.5628340550847033,2.816444355982073,3.6933669929945894,4.682345094257524,0.3976947261854741,0.7607518822224113,1.6625022554812114,3.023362860614246,5.854684695240872,0.4463868955039694,1.5965814353957337
NV,333,Machinery,1.4394022070443768,1.7237680723181543,2.551885351910028,3.810239389887442,4.830552259130281,0.4102952801875716,0.8472658519251027,1.892934671032428,2.7475424401608897,6.024416231208544,0.4561345198514328,1.755538155182737
NV,334,Computer and electronic products,1.1855939244139224,1.8392398282341296,6.63123967150916,7.191985331277325,9.537285555527282,0.943108375518868,1.2577028350652262,1.4382356886456427,6.945728988322488,11.31908110535408,1.021413570232919,1.8935112896072979
NV,335,"Electrical equipment, appliances, and components",1.1419957354845027,1.5670565902713358,4.666418707719495,5.128008129277061,6.653138650596211,0.6132960520547192,0.7923523347519876,1.4257483237820374,4.707589060578089,7.504083203930965,0.6375841970454748,1.5838901238255936
NV,3361MV,"Motor vehicles, bodies and trailers, and parts",1.528670029857204,1.7365738121181549,1.2989100214950267,2.7438746268085317,3.4898393522191546,0.29997250377673224,0.625991350784085,2.686744496899331,1.2989100214950267,4.350772424403874,0.3265221356811536,1.7549747282723678
NV,3364OT,Other transportation equipment,1.3452044420268985,1.5750491283053263,1.8724741950607153,2.976933123580301,3.8016224410241546,0.3316297821661509,0.7911739062857255,2.030266932944775,1.8724741950607153,4.605665019856191,0.3560816998671952,1.5919961688159607
NV,337,Furniture and related products,1.3872831813959592,1.755984304245925,4.553124727858554,5.701958071303764,7.024868260211007,0.5319778109076287,0.8296912356994959,1.54286752067848,5.01001878063678,8.860209731920365,0.6202867033823174,1.817189089756627
NV,339,Miscellaneous manufacturing,1.08304752555746,1.2604778492820934,1.4343294301957359,1.676025348267103,2.312650431646475,0.2560040893666382,0.7619422780489085,1.6123565360649952,1.6651312202265107,3.039212347426068,0.2964906224345953,1.2885380989699322
NV,311FT,Food and beverage and tobacco products,1.497849522721801,1.7302509547417886,2.086445639654739,3.5945255356566186,4.42838853005,0.33531876470064614,0.6840151660298711,2.122455742859805,2.33069180330452,6.04216514199939,0.38940515189844777,1.7677369387092476
NV,313TT,Textile mills and textile product mills,1.399617471136283,1.7395624487111503,4.900085548375437,6.238966652828058,7.458698968871574,0.4904872098068229,0.7701698814352962,1.52215688792299,5.510541262431085,9.322857485402897,0.5610280560531615,1.7884526254902107
NV,315AL,Apparel and leather and allied products,1.5143984319998314,2.0720312734047805,11.295794610558252,12.85615930222352,14.856961908577645,0.8045766065690053,1.1528003569679728,1.3152648769561326,22.96583494723339,28.11222973063087,0.8504661520975287,2.103836222063398
NV,322,Paper products,1.468364756844824,1.7110839771742365,1.7682340638999414,3.165043354191608,4.035926868555255,0.3502057126866708,0.7705215034522372,2.2824618928863907,1.7899457058661896,5.133194910228462,0.38181153123221157,1.7329892156022297
NV,323,Printing and related support activities,1.233962684034804,1.5413267868451987,4.4658186787550855,5.334077194579301,6.43690839880557,0.44347812477696075,0.8128258636816047,1.4413725370059036,5.120541922864872,8.251063740641449,0.5365857171711133,1.6058574367289071
NV,324,Petroleum and coal products,1.169012991580037,1.2629713884591338,0.4093228635051186,0.8758607206014991,1.212986139705058,0.13556720929345253,0.4394346781677988,2.9633969852502258,0.43139794961878614,1.60980366186541,0.1477931926226499,1.271444925680036
NV,325,Chemical products,1.3243470195376907,1.596708622746419,2.4744475598770443,3.3909773827896816,4.368218615924081,0.3929750154550833,0.8631876776299223,1.7653308507136594,2.7249070096866896,5.620316268674296,0.44801779064880565,1.6348574564056249
NV,326,Plastics and rubber products,1.358380460506562,1.611564623447904,2.5758628189782606,3.679500551707567,4.587932579893581,0.365304981218691,0.67977160055683306,1.781124579341312,2.6085457948461532,5.539714350756499,0.39521606770200435,1.6322952835354843
NV,42,Wholesale trade,1.3926326749546312,1.723637916912452,2.313870905686142,3.7721447059108124,4.959800994513699,0.47758857541458244,1.0136164459608894,2.1435080852286994,2.696033227308165,6.92148714966954,0.5351488120606522,1.7635315430144642
NV,441,Motor vehicle and parts dealers,1.228629325769349,1.5388260516491863,3.547524074260857,4.443464810271827,5.5564595472015865,0.44756515496542254,0.9917619531578579,1.5662922733961433,4.162813127383446,7.354935101770821,0.5181558787367927,1.5877507973503084
NV,445,Food and beverage stores,1.2561489750990564,1.6290267539612033,8.83752251501046,9.720340568615237,11.05823671891953,0.5380040695344015,1.0462254196769274,1.2512824380517507,9.769703108406436,13.289648406348421,0.6127865856089201,1.6808567308528688
NV,452,General merchandise stores,1.2831348039720927,1.6630886703846248,9.756573834039916,10.702091452469382,12.065376807573603,0.5482137524769112,1.0499656241941357,1.2366407524615308,11.203157943577834,14.803771582768748,0.6334145196521348,1.7221392884387623
NV,4A0,Other retail,1.249912676230929,1.513272891722091,4.230714677061244,5.182118000378045,6.12706199656934,0.3799874267650702,0.9220564359753601,1.448233327997752,5.705365892000891,8.781647524333804,0.4601035257768799,1.5687994476391807
NV,481,Air transportation,1.0978950936621648,1.2870743594685543,1.5420540947776789,1.9314410584321333,2.610221682507165,0.27295596746459877,0.708194164793963,1.6926913856958345,1.6423616601696127,3.340919830211465,0.2895552704786525,1.2985789401753447
NV,482,Rail transportation,1.3757220480233208,1.6329504892684346,1.698847020355554,2.7357979971693522,3.658741011743147,0.3711402396038878,0.9528572056239507,2.153661258432442,1.698847020355554,4.720448954646342,0.3987301262195556,1.6520723811329567
NV,483,Water transportation,1.7789054585102755,2.2115419331917363,2.1649261284035517,5.070719392508249,6.623031454985784,0.624226481711837,1.0379050308156073,3.059241314561483,3.692087367715997,10.852343107942,0.7566939054111862,2.303351942664993
NV,484,Truck transportation,1.4911093379552287,1.832576468145815,2.7913909909140755,4.739058236675962,5.964252079901287,0.492683436957199,0.9750341412143619,2.1366595003404445,6.06668626621878,11.845444622916558,0.627728027372352,1.9261726503548622
NV,485,Transit and ground passenger transportation,1.2640680874765238,1.6196371370117961,4.74142341710621,5.691324357309443,6.967116291042415,0.5130302916795136,0.8431666556599012,1.4694144939484421,30.275956248678675,34.278901475940984,0.7080944531075728,1.7548314512701415
NV,486,Pipeline transportation,1.395417464747134,1.8284225562366523,2.3500549943258218,3.7216540519021,5.275288722044652,0.6247583378697421,1.183935589856146,2.2447511801986635,2.501860463731708,7.042751206562914,0.6841510751909052,1.8695862448162273
NV,487OS,Other transportation and support activities,1.2798718587170066,1.729901827516016,6.114534283066275,7.3156542674701,8.930374685015664,0.6493225618462448,1.0351292152953893,1.460515923469043,15.158140510086751,20.00786133619657,0.7303856155231547,1.7860846951084273
NV,493,Warehousing and storage,1.1384654368352938,1.7127050717755852,11.323542522810623,12.087473964887955,14.14786222208894,0.8285376013249695,1.0928604693732542,1.2494201521819597,11.468052028468312,15.515275499444742,0.8639199305983652,1.7372277196467254
NV,511,"Publishing industries, except internet (includes software)",1.2895432664506437,1.6217134882969058,2.076229635316327,3.12829437882962,4.32013064863891,0.47926945841817903,1.0594894978921527,2.080757626783759,2.350407909939067,5.878195538934216,0.5315916862239723,1.6579767754988561
NV,512,Motion picture and sound recording industries,1.3627167118261567,1.60682550777381,3.9149701799390617,4.9897133879874165,5.865582739468723,0.35221065205264873,0.9293796010160787,1.4982445510121418,7.359843457638133,11.261487367225325,0.5159215005347829,1.7202895892081458
NV,513,Broadcasting and telecommunications,1.415565013180922,1.6015675541419307,1.1962844412520985,2.4983406904354197,3.16572313477933,0.268372452459169,0.8755610192904503,2.6462963369028745,1.4927211240070466,4.929498784820922,0.3201058858467186,1.6374227619866524
NV,514,"Data processing, internet publishing, and other information services",1.391662748321925,1.681237908891989,0.9843116984914857,2.4354956154335317,3.4744995854010297,0.4178114751117121,1.0080979692719412,3.5298773658038405,1.5958059898418646,5.71106150785666,0.4890103799175284,1.730584170351287
NV,521CI,"Federal Reserve banks, credit intermediation, and related activities",1.2612089405906295,1.5300937080017416,2.2243645098886047,3.069236425802533,4.034002672513588,0.38795848748195455,0.9837654299439537,1.813552884241805,2.329608458373854,5.246637695151608,0.4205520131204392,1.5526835026400645
NV,523,"Securities, commodity contracts, and investments",1.5635434307605018,2.0358380205103095,1.606590551526026,3.280443104229264,4.975049619436532,0.6814469129264388,1.0625349122612764,3.0966506150001707,4.650127634707818,10.248343465476218,0.799107185804459,2.117385547184297
NV,524,Insurance carriers and related activities,1.426023327915673,1.643242121768948,1.341717829102628,2.1406224745680142,2.9200097283670052,0.3134126024592669,0.8869320378291886,2.1763217757343027,1.90794589699181,4.343522135417089,0.3406614218619216,1.6621276280891355
NV,525,"Funds, trusts, and other financial vehicles",1.4965703879602001,1.643512409396034,0.09081182659151933,1.1792183796733642,1.7064505612124339,0.21201425775312033,0.4474487885673647,18.791060870168586,0.09081182659151933,2.9401458849244633,0.24174385443062124,1.6641172832312223
NV,HS,Housing,1.0725544760099586,1.0964937823745629,0,0.20113352633555556,0.2870284432273437,0.034540659100925866,0.9593948791538801,NA,0,0.42694471871780426,0.03907497060845835,1.0996364054499999
NV,ORE,Other real estate,1.4859750885143024,1.663597270613963,1.0615763162380423,2.8300755656679986,3.4673890423920666,0.25628091086792104,0.7866230356229607,3.2662645062388123,3.788421328354504,8.12786972542887,0.4409360217933544,1.7915773204247507
NV,532RL,Rental and leasing services and lessors of intangible assets,1.284438688720756,1.428441813232534,1.0990507096032807,2.1353514239247353,2.6520387591261274,0.20777389108415642,0.7838506878027082,2.4130267474950466,1.4796320990945169,3.9645646891415844,0.24415797899046365,1.4536587561009602
NV,5411,Legal services,1.184798390733482,1.640073328030227,3.7078320137663177,4.312751864780455,5.946291379519218,0.6568902275971298,1.1969765170466806,1.6037111059621962,5.0016387759410055,8.702415864748913,0.7583453240716063,1.710389433743678
NV,5415,Computer systems design and related services,1.314866751321351,1.8702175576597386,3.355267127934533,4.664832742338247,6.657447341512837,0.8012839883916031,1.2242299659607268,1.9841780364030481,5.168008174250358,10.536507960121883,0.9162041047799747,1.9498659472761204
NV,5412OP,"Miscellaneous professional, scientific, and technical services",1.3096478973337051,1.7325398300591945,3.7599509477616437,4.842205612913311,6.359553979755361,0.6101666381779607,1.0775644407932412,1.691392804882548,8.489053709351104,13.232744653064467,0.8374789620924898,1.8900845759987466
NV,55,Management of companies and enterprises,1.1799721284686242,1.6993665316221438,3.0921388039055193,3.6305392076840097,5.49414120238906,0.7494045460222868,1.0682940993211056,1.776809370733842,3.0921388039055193,6.768650412891349,0.7875928250188308,1.7258339162705965
NV,561,Administrative and support services,1.2607675113443675,1.710482992410488,8.116776764662891,9.233952524280365,10.84754455083296,0.6488688054421237,1.0393037400015022,1.3364349994272,12.058072537826687,16.461985850351006,0.7610356332948469,1.788223143461635
NV,562,Waste management and remediation services,1.3368121022643882,1.6878016805495983,3.4616952164292143,4.633923026326705,5.893283686051921,0.5064228339319135,0.8982694170802152,1.7024270819921934,3.6613118513764076,7.396405840740083,0.5472695993182772,1.716111598658863
NV,61,Educational services,1.3906121973823942,1.9069058656345266,6.665350977260629,7.724843576438387,9.577320045507822,0.7449306725708168,1.1883063305205694,1.4368815803071144,12.73639783404819,17.65090510654831,0.8494581521642557,1.9793513667523717
NV,621,Ambulatory health care services,1.2418641094830223,1.7432357675550023,5.630482255915186,6.4803318599542825,8.27926772910986,0.7234005555789866,1.1275419474951582,1.4704366966811686,7.579157205981937,11.859721623354824,0.8519544411294012,1.8323333971502966
NV,622,Hospitals,1.4419003109180595,1.9451641499522616,4.63985699370298,6.247893312610009,8.053618381252775,0.7261306755155444,1.113483588429597,1.735747112935336,4.63985699370298,10.080907125534246,0.7864726412217483,1.986985726068176
NV,623,Nursing and residential care facilities,1.426799223743378,1.9938974805727967,9.744140361826929,11.161143560115828,13.195908348115832,0.8182337143584218,1.2003804024645615,1.3542403801787735,11.130614033586328,16.709033004543304,0.9189661124319314,2.063712701274778
NV,624,Social assistance,1.3976573239422188,1.9445058074289912,14.565441511296967,15.757420993765225,17.719529015029657,0.78901647191845,1.1405857185034407,1.2165459592341488,22.136427923636003,27.26236777048247,0.9037714601013553,2.024039750627644
NV,711AS,"Performing arts, spectator sports, museums, and related activities",1.2222832373372146,1.4642581538355457,1.6657282114186647,2.188474526130753,3.0566874570305647,0.34913179916113357,0.8908873530703899,1.835045739200905,6.686448723894705,9.64338951942717,0.42134846121628394,1.5143097985512937
NV,713,"Amusements, gambling, and recreation industries",1.1503731134187638,1.400194818566552,5.4965703562770525,5.930637585074919,6.827005018392109,0.3604534827408503,0.7798406634942165,1.2420481456397092,6.327011810878672,8.518233398030425,0.41242360320432186,1.4362140685740616
NV,721,Accommodation,1.0292166867910675,1.2937358406029826,4.482440703158348,4.591578560313436,5.540680860393227,0.38165959273539735,0.8386174273070818,1.2360857013656061,4.53934415621348,6.160298115957903,0.4231998577196422,1.322526406730252
NV,722,Food services and drinking places,1.2047625164818128,1.4909718037837036,6.791881532727974,7.400994845463605,8.427921965741525,0.41295504864044197,0.8050996780404773,1.2408817682007525,7.231586650745894,10.200332098067292,0.5773237234616331,1.6048918089518454
NV,81,"Other services, except government",1.294107367452742,1.692563704852502,4.835215276201393,5.688738318939847,7.118411069883172,0.574909912054846,0.986754967782913,1.4722014767200784,13.01751521239749,17.449622058859564,0.8385627960671386,1.8752952255753514
NV,GFGD,Federal general government (defense),1.1879951434708387,1.6892897742501722,1.5150820706960455,2.145105959078428,3.9437654521018164,0.7232894172938475,1.0551343180162769,2.603004502779184,1.5150820706960455,5.173805987117597,0.7603910843954318,1.7150040541307947
NV,GFGN,Federal general government (nondefense),1.310808489443119,1.8199010944161509,3.1608609063317465,4.255256658580104,6.081895506355493,0.7345406692808565,1.1778708791690662,1.9241262702108823,3.1608609063317465,7.727949822707952,0.7833400953543784,1.8537228118239577
NV,GFE,Federal government enterprises,1.3402860190603483,1.9454109955750338,8.552570034300501,9.383096560820073,11.554302308189841,0.8731002982673568,1.198194716822041,1.3509742991698104,8.552570034300501,13.12145228716393,0.9162925285149792,1.975346499395245
NV,GSLG,State and local general government,1.2128633637895172,1.6995465279043513,5.3009943519819975,6.0440856818949085,7.790318814033007,0.7022073658201592,1.049287644882327,1.46959575822228,5.3009943519819975,9.15369910536763,0.7394907344868453,1.7253867408026737
NV,GSLE,State and local government enterprises,1.640459346794382,2.031357966197768,1.0593608273392896,2.9745885226960453,4.377143965004649,0.5640053120251776,0.9467749314237327,4.131872589624034,1.0593608273392896,6.17142233418684,0.61773748132095,2.068598450192232
NH,111CA,Farms,1.4471522439155053,1.7315312566505985,4.456042547542956,5.542967907260199,6.619024028695184,0.37434907263174494,0.8125707477475664,1.4854041356370995,14.201405860462453,17.892257344610837,0.4374852845599032,1.779493479422352
NH,113FF,"Forestry, fishing, and related activities",1.122860960419272,1.4012978745708096,2.6159646760301443,2.94701014317075,4.000582075306714,0.3665270499274479,1.0328546055383103,1.5292951437623368,17.14120980147616,22.322012949617463,1.1451092077055691,1.9927576685153445
NH,211,Oil and gas extraction,1.2405349733150044,1.3819323117549156,0.23917064654992898,0.8968311974659555,1.4318617896306933,0.18613174723581233,0.7579518732053726,5.986778939161247,0.40937732560328466,2.5961620878479272,0.3764452043399405,1.5265063390417797
NH,212,"Mining, except oil and gas",1.2894671759374525,1.483603227824674,1.0643722793088157,1.8159090248002692,2.5504965916368625,0.25555560619400886,0.8887192782082038,2.396244848929276,1.188660265146193,3.353015567945109,0.31539464296276193,1.5290607097403743
NH,213,Support activities for mining,1.3439858850356619,2.063905303233058,5.6869310135545215,6.5588294899825685,9.282918336907597,0.9476830374357841,1.3175411894731848,1.6323247661668863,7.073892087139547,12.352597109465705,1.1091118746970998,2.186536763342234
NH,22,Utilities,1.1500961570830457,1.3298665128389033,0.8200578900886575,1.221616079845803,1.9018455732361323,0.23664498064269357,0.899294875240626,2.319160142499844,0.8850556409930541,2.4906823759256067,0.26455650257613844,1.3510698538691488
NH,23,Construction,1.4065824588462745,1.9239279639805222,4.216132839792892,5.430223173570562,7.387796597651447,0.6810200521288629,1.0587783207148138,1.752268459836848,8.435492387758405,13.324481794318118,0.896794103483766,2.087843454051792
NH,321,Wood products,1.3899683938952923,1.664492297989899,2.206045416335653,3.2388734966683446,4.2776390674469775,0.36137606613324413,0.7385416420253272,1.9390530384239961,2.6983264801924047,6.172827598640235,0.45643365085687515,1.7367039957687833
NH,327,Nonmetallic mineral products,1.3233209515290394,1.6947862175083146,3.1158057191438853,3.993597400872626,5.399177473442258,0.4889871319856592,0.8820457769485796,1.7328350866901172,3.26492079326521,6.417755989918749,0.5424565549920494,1.7354049416824475
NH,331,Primary metals,1.446300369058418,1.753931778904304,1.9758318791942129,3.0625995659082434,4.226639972851717,0.4049579182394904,0.6691212255890666,2.139169844033204,2.003312198484005,5.021964599282862,0.4500851137113877,1.7882132243092084
NH,332,Fabricated metal products,1.2361304389040635,1.593872580740063,3.2444295939304464,3.9047215283608634,5.258374942920266,0.47092237134374354,0.7691314559310215,1.6207394214247801,3.3712633909778447,6.072443330924914,0.5204982515192995,1.6315335258058121
NH,333,Machinery,1.2934716605304193,1.6906990433890927,2.9509202359683244,3.7723019663902058,5.275362803459935,0.5228997068626866,0.833379589088229,1.7877009141620734,3.0182109898391944,6.064944978990356,0.568343397793197,1.725220918576346
NH,334,Computer and electronic products,1.1083819897521945,1.8890675643079757,5.518462686298755,5.91573890532754,8.86975960937743,1.0276740116689909,1.2972740756842047,1.607288136857259,5.552936919392006,10.00136687417285,1.0842818263369798,1.932070407443667
NH,335,"Electrical equipment, appliances, and components",1.1564044779184663,1.4234823055713937,2.1996148276944063,2.611345143204434,3.6219356526145003,0.3515742464283371,0.6940187653864425,1.6466226754849362,2.2360707603058794,4.112929031473269,0.3818499187487648,1.446481603376103
NH,3361MV,"Motor vehicles, bodies and trailers, and parts",1.5527186769216732,1.828603949455508,1.3539169175247274,2.800249823576534,3.844166649465266,0.3631681358356892,0.6707491627367511,2.839292869235499,1.3539169175247274,4.581377710304271,0.40243853397975543,1.858436204616212
NH,3364OT,Other transportation equipment,1.3484695192409508,1.7820531551570236,3.0377693560603536,4.082081715326186,5.722710259234025,0.5707581247026844,0.9182726312947999,1.883852784220504,3.0377693560603536,6.586943839954048,0.6147958623921613,1.815506980163664
NH,337,Furniture and related products,1.572711441077999,2.082962453258976,4.676271069460498,6.191538841256561,8.122267553776567,0.671681047705488,0.9921515286214524,1.7369111912311863,5.916116904120125,10.846345619377148,0.7915626019653285,2.17403199379741
NH,339,Miscellaneous manufacturing,1.2306523383898451,1.7999257191150742,4.854475379070577,5.52593770003799,7.679999985464077,0.749376545402612,1.0797884316131368,1.5820453057760624,5.727933557677718,9.905467392814742,0.8990809948374948,1.913650599567022
NH,311FT,Food and beverage and tobacco products,1.4155084318443738,1.652559735581327,1.526501827757002,2.6665931641819514,3.5635669036537356,0.31204811799082605,0.6413089331098191,2.3344661885468807,1.746985800567444,4.908004638117789,0.36817291509944,1.695195648312453
NH,313TT,Textile mills and textile product mills,1.197454423252231,1.590388610353662,3.5914053221217617,4.210247576049497,5.697063474610336,0.5172482565854897,0.6750965626648496,1.586304792588706,3.769164367819585,6.544057951464202,0.5558519047837582,1.6197143604761841
NH,315AL,Apparel and leather and allied products,1.283465794370821,1.7499460067102808,6.000186487248019,6.819509405518039,8.58461465427898,0.6140623149747226,0.9633893363418448,1.4307246403963532,8.300721035157007,12.2925051503607,0.7889783850364632,1.8828232139809196
NH,322,Paper products,1.4795405068779022,1.8533538039410333,2.3530405113849198,3.6671563617640888,5.081621102709219,0.492078018511704,0.8555782460430823,2.1595977961800368,2.3968780245929446,6.363313871538075,0.5578691703498061,1.9033328854301144
NH,323,Printing and related support activities,1.3021034251141979,1.7869301998682607,5.357150025600517,6.295063782413546,8.129590225810643,0.6382132484765756,0.9559792630851605,1.51752147820414,6.0259133197273576,10.145941217380793,0.7717613281912556,1.8883816895031462
NH,324,Petroleum and coal products,1.1912380226459574,1.3179404765404137,0.4188025858515629,0.8800431662101811,1.3594700753997357,0.16678778669134575,0.4726941284667439,3.246088064703535,0.43139794961878614,1.7816131006537654,0.19338819437081584,1.3381478130273405
NH,325,Chemical products,1.303988753529219,1.6032019216977793,1.6326481133521487,2.4026193224161023,3.534806111184715,0.39387636571988516,0.87123134447123,2.16507530451682,1.716848407550055,4.367097055190959,0.4362830744080161,1.6354167148727534
NH,326,Plastics and rubber products,1.2666348635521945,1.5866824791983665,2.991187647167464,3.7149153306827527,4.925937173168512,0.4213022858573323,0.6587657175048944,1.6468165004068462,3.007091414051473,5.59338562012616,0.4570814370752171,1.613862564428203
NH,42,Wholesale trade,1.253070557766478,1.6571275432855663,2.221765080423432,3.0263014254691116,4.555204660959971,0.5318900166530613,0.9788183319533489,2.0502638650220497,2.456999888357313,5.9562018916092745,0.6155244762034496,1.7206615193960668
NH,441,Motor vehicle and parts dealers,1.1900834418152393,1.6105035218166335,4.334156781746365,4.879392605614628,6.470211830664483,0.5534299649984863,1.0382186686608832,1.4928421274270185,4.854006587025442,8.260631799142196,0.6809658334723945,1.7073877590606255
NH,445,Food and beverage stores,1.1682309660585468,1.663329392001482,10.797166514014261,11.222117784004514,13.095510925167826,0.6517345806591734,1.0723451139222697,1.2128655150562337,11.349407511371728,14.914501077636732,0.7674798746323648,1.751256770043123
NH,452,General merchandise stores,1.2585000809871019,1.776261250283995,11.920009495136076,12.617377413852994,14.57652366133732,0.6815672215290132,1.1182118854010852,1.2228617491693465,13.17350928200968,17.252607294582404,0.8089224196004755,1.8730082389692642
NH,4A0,Other retail,1.2286739799178281,1.5810649945975686,5.168838977657784,5.802491149154859,7.135896539509901,0.4638782879241716,0.9638668094015121,1.3805608126611584,6.607300266450525,9.876719824986113,0.5963899263684059,1.6817291384987634
NH,481,Air transportation,1.3894456433138263,1.716083658013395,1.458657744342219,2.832363151966974,4.068322275076573,0.42997771429413506,0.9479031100330437,2.7890862615693175,1.963527532959005,6.262737604267712,0.5063530425034788,1.7741031430913181
NH,482,Rail transportation,1.5290239242518526,2.1789510079797134,1.6988470203555541,3.0534079195136545,5.512654156447535,0.8555469643550003,1.267974966873067,3.2449385320720543,1.6988470203555541,7.163229463149569,0.9305612280558093,2.235936543171011
NH,483,Water transportation,1.7198892370341348,1.9929419334192844,0.3350521844616532,2.6841349447541196,3.7173336417805745,0.3594394068967282,0.9157445279967614,11.09479004816345,1.0547344292166032,6.2672111683807525,0.43802390649187045,2.0526396435112026
NH,484,Truck transportation,1.518049374254799,1.9422359966841836,3.0129011256894422,4.891542417753786,6.496613788196873,0.5583881426480445,1.0398257503102757,2.156265180029847,4.788923310538639,11.026713366697916,0.7641940699514843,2.0985790751112967
NH,485,Transit and ground passenger transportation,1.4442960750837286,1.8592352137434622,5.590061295186248,6.93292378229476,8.50300378181177,0.5462149975904997,0.9775593852393697,1.521093120952705,13.309305554721858,18.006880533373526,0.7241866768345987,1.9944336532171747
NH,486,Pipeline transportation,1.381334046231785,1.550442232824774,0.27876620555723763,1.475656827210619,2.1155419495971417,0.22260958084305693,1.0112005252236653,7.588946964960458,0.27876620555723763,3.0865579480703023,0.2651037441271798,1.5827234619908737
NH,487OS,Other transportation and support activities,1.3087962722653614,1.8059456691582352,6.175470788852145,7.266975337089813,9.148129106663575,0.6544344250173055,1.075643571815665,1.4813654568940107,15.517950785334403,20.357540365023763,0.7956103464383664,1.9131917453230403
NH,493,Warehousing and storage,1.3291133913362752,2.0319353054995744,7.460224978149973,8.446610803663939,11.106004743253141,0.9251763316211593,1.2705483790292273,1.4886956862267804,7.739028042459627,13.152103133839244,1.0172531293085867,2.1018826106660495
NH,511,"Publishing industries, except internet (includes software)",1.2328804426345072,1.6280854022218683,1.833433433020979,2.4989893473730453,3.994397577028829,0.5202374419198457,1.0683106860749845,2.1786433611866634,2.045588291257848,5.1530922530598104,0.5804130447040222,1.6737985607725172
NH,512,Motion picture and sound recording industries,1.3545273711457153,1.6509220900744073,2.8392104695727007,3.8593881591487857,4.980910273585966,0.39016623307311704,0.9555975144801965,1.7543293556308948,6.035357192929812,11.1595651575012,0.6520994590362031,1.8499029815675623
NH,513,Broadcasting and telecommunications,1.3901860302739717,1.6664780043597254,1.487605343954135,2.567532619844398,3.612988355691116,0.3637035070901808,0.9166399214511745,2.4287277337197506,1.6875128664062518,5.4077707995198985,0.4444753728480742,1.7278373748518676
NH,514,"Data processing, internet publishing, and other information services",1.41392305919409,1.8177590779321486,1.2122284008647075,2.4987607872338895,4.026827910892606,0.5315991417788384,1.0929878132696749,3.3218392738696654,1.7158092230376352,6.042001514260375,0.626468323477193,1.8898276529674702
NH,521CI,"Federal Reserve banks, credit intermediation, and related activities",1.3325334394014228,1.7399733779377686,2.7123520115734263,3.6699989144465794,5.211702838946578,0.5363432472645177,1.1051401743708769,1.921469933367272,2.7947408076203626,6.51177494947152,0.5967731251365482,1.785879699778335
NH,523,"Securities, commodity contracts, and investments",1.3451215231051759,1.8798854781635315,1.909653827004944,2.8376523716122635,4.861135123834062,0.7039492426941567,0.9644042136749994,2.545558286581266,2.634256723529671,6.976554002815443,0.7790426592327394,1.9369311428102145
NH,524,Insurance carriers and related activities,1.4443379468299518,1.8120928362616726,1.6655752429910216,2.5442375758506133,3.9357780279910677,0.48410288962778564,0.9904447419246983,2.3630142466114235,1.9762893648211208,5.108710983461097,0.5304676961350867,1.8473144485592687
